"capability","source","line"
"public.optional_settings","migrations/0130_vendor_po_support_tables_safe.sql","54"
"public.order_attachments_id_seq","database_backup_20250813_042552.sql","3316"
"public.order_attachments_id_seq","database_backup_20250813_042552.sql","30051"
"public.order_drafts_id_seq","database_backup_20250813_042552.sql","3323"
"public.order_drafts_id_seq","database_backup_20250813_042552.sql","30058"
"public.order_id_reservations_id_seq","database_backup_20250813_042552.sql","3330"
"public.order_id_reservations_id_seq","database_backup_20250813_042552.sql","30065"
"public.orders_id_seq","database_backup_20250813_042552.sql","3337"
"public.orders_id_seq","database_backup_20250813_042552.sql","30072"
"public.p2_billing_allocations","server/src/routes/projects.ts","1471"
"public.p2_billing_allocations","server/src/routes/projects.ts","1578"
"public.p2_customers_id_seq","database_backup_20250813_042552.sql","3344"
"public.p2_customers_id_seq","database_backup_20250813_042552.sql","30079"
"public.p2_production_orders","server/src/lib/productionWorkflowReadiness.ts","138"
"public.p2_production_orders","server/src/lib/productionWorkflowReadiness.ts","259"
"public.p2_production_orders","server/src/lib/productionWorkflowReadiness.ts","264"
"public.p2_production_orders_id_seq","database_backup_20250813_042552.sql","3351"
"public.p2_production_orders_id_seq","database_backup_20250813_042552.sql","30086"
"public.p2_purchase_order_items","server/src/lib/p2PurchaseOrderReadiness.ts","51"
"public.p2_purchase_order_items_id_seq","database_backup_20250813_042552.sql","3358"
"public.p2_purchase_order_items_id_seq","database_backup_20250813_042552.sql","30093"
"public.p2_purchase_orders","server/src/lib/p2PurchaseOrderReadiness.ts","14"
"public.p2_purchase_orders_id_seq","database_backup_20250813_042552.sql","3365"
"public.p2_purchase_orders_id_seq","database_backup_20250813_042552.sql","30100"
"public.p2_serialized_items","server/src/lib/p2PurchaseOrderReadiness.ts","56"
"public.p2_serialized_items","server/src/lib/productionWorkflowReadiness.ts","149"
"public.parts_requests","server/src/lib/productionWorkflowReadiness.ts","131"
"public.parts_requests_id_seq","database_backup_20250813_042552.sql","3372"
"public.parts_requests_id_seq","database_backup_20250813_042552.sql","30107"
"public.payments_id_seq","database_backup_20250813_042552.sql","3379"
"public.payments_id_seq","database_backup_20250813_042552.sql","30114"
"public.pcr_audit_events","server/src/routes/changeControl.ts","74"
"public.pdf_documents_id_seq","database_backup_20250813_042552.sql","3386"
"public.pdf_documents_id_seq","database_backup_20250813_042552.sql","30121"
"public.perm_capabilities","migrations/0233_part_specification_sheet_control.sql","192"
"public.perm_role_capabilities","migrations/0233_part_specification_sheet_control.sql","224"
"public.perm_roles","migrations/0233_part_specification_sheet_control.sql","223"
"public.persistent_discounts_id_seq","database_backup_20250813_042552.sql","3393"
"public.persistent_discounts_id_seq","database_backup_20250813_042552.sql","30128"
"public.production_orders_id_seq","database_backup_20250813_042552.sql","3400"
"public.production_orders_id_seq","database_backup_20250813_042552.sql","30135"
"public.production_work_orders","server/src/lib/productionWorkflowReadiness.ts","39"
"public.production_work_orders","server/src/lib/productionWorkflowReadiness.ts","215"
"public.production_work_orders","server/src/lib/productionWorkflowReadiness.ts","241"
"public.project_preproduction_readiness_reviews","migrations/0212_project_preproduction_launch_safety.sql","7"
"public.project_production_launches","migrations/0212_project_preproduction_launch_safety.sql","9"
"public.project_production_launches","migrations/0226_project_production_launch_composite_key.sql","8"
"public.project_production_launches","server/__tests__/projectProductionLaunchCompositeKey.test.ts","34"
"public.project_production_releases","migrations/0212_project_preproduction_launch_safety.sql","8"
"public.project_received_materials","server/src/lib/productionWorkflowReadiness.ts","188"
"public.project_steps","server/src/lib/productionWorkflowReadiness.ts","29"
"public.project_steps","server/src/lib/productionWorkflowReadiness.ts","266"
"public.projects","server/src/lib/productionWorkflowReadiness.ts","14"
"public.projects","server/src/lib/productionWorkflowReadiness.ts","265"
"public.punch_ledger","server/src/lib/productionWorkflowReadiness.ts","102"
"public.purchase_order_items_id_seq","database_backup_20250813_042552.sql","3407"
"public.purchase_order_items_id_seq","database_backup_20250813_042552.sql","30142"
"public.purchase_orders_id_seq","database_backup_20250813_042552.sql","3414"
"public.purchase_orders_id_seq","database_backup_20250813_042552.sql","30149"
"public.purchase_review_checklists_id_seq","database_backup_20250813_042552.sql","3421"
"public.purchase_review_checklists_id_seq","database_backup_20250813_042552.sql","30156"
"public.qc_definitions_id_seq","database_backup_20250813_042552.sql","3428"
"public.qc_definitions_id_seq","database_backup_20250813_042552.sql","30163"
"public.qc_submissions_id_seq","database_backup_20250813_042552.sql","3435"
"public.qc_submissions_id_seq","database_backup_20250813_042552.sql","30170"
"public.received_units","server/src/lib/productionWorkflowReadiness.ts","179"
"public.routing_operations","server/pre-deploy-migrate.ts","354"
"public.routing_operations","server/src/lib/productionWorkflowReadiness.ts","209"
"public.rts_orders_id_seq","database_backup_20250813_042552.sql","3442"
"public.rts_orders_id_seq","database_backup_20250813_042552.sql","30177"
"public.rts_payments_id_seq","database_backup_20250813_042552.sql","3449"
"public.rts_payments_id_seq","database_backup_20250813_042552.sql","30184"
"public.short_term_sales_id_seq","database_backup_20250813_042552.sql","3456"
"public.short_term_sales_id_seq","database_backup_20250813_042552.sql","30191"
"public.spec_sheet_revision_approvals","server/__tests__/partSpecificationSheetPostgresCertification.test.ts","65"
"public.spec_sheet_revisions","server/__tests__/partSpecificationSheetPostgresCertification.test.ts","64"
"public.spec_sheet_transition_audit","server/__tests__/partSpecificationSheetPostgresCertification.test.ts","66"
"public.task_items_id_seq","database_backup_20250813_042552.sql","3463"
"public.task_items_id_seq","database_backup_20250813_042552.sql","30198"
"public.time_clock_entries_id_seq","database_backup_20250813_042552.sql","3470"
"public.time_clock_entries_id_seq","database_backup_20250813_042552.sql","30205"
"public.traveler_material_consumption","server/src/lib/productionWorkflowReadiness.ts","165"
"public.traveler_signatures","server/src/lib/productionWorkflowReadiness.ts","92"
"public.traveler_steps","server/src/lib/productionWorkflowReadiness.ts","70"
"public.traveler_task_fields","server/src/lib/productionWorkflowReadiness.ts","87"
"public.traveler_tasks","server/src/lib/productionWorkflowReadiness.ts","76"
"public.travelers","migrations/0233_part_specification_sheet_control.sql","176"
"public.travelers","server/src/lib/productionWorkflowReadiness.ts","59"
"public.user_sessions_id_seq","database_backup_20250813_042552.sql","3477"
"public.user_sessions_id_seq","database_backup_20250813_042552.sql","30212"
"public.users_id_seq","database_backup_20250813_042552.sql","3484"
"public.users_id_seq","database_backup_20250813_042552.sql","30219"
"public.vendor_po_items","server/src/routes/vendorPOs.ts","433"
"public.vendor_pos","migrations/0130_vendor_po_support_tables_safe.sql","42"
"public.vendor_pos","migrations/0130_vendor_po_support_tables_safe.sql","96"
"public.vendor_pos","server/src/routes/vendorPOs.ts","404"
"public.wad_document_links","server/src/lib/productionWorkflowReadiness.ts","240"
"public.wad_production_controls","server/src/lib/productionWorkflowReadiness.ts","214"
"public.work_orders","server/src/lib/productionWorkflowReadiness.ts","123"
"purchase_order_items.specifications.stock_model","server/src/routes/layupSchedule.ts","553"
"purchase_order_items.stock_model_id","server/__tests__/stockModelResolver.test.ts","58"
"purchase_order_items.stock_model_id","server/__tests__/stockModelResolver.test.ts","61"
"purchase_order_items.stock_model_id","server/__tests__/stockModelResolver.test.ts","68"
"purchase_order_items.stock_model_id","server/src/routes/layupSchedule.ts","549"
"purchase_order_items.stock_model_name","server/src/routes/layupSchedule.ts","555"
"purchasing.admin_chain","server/index.ts","4722"
"purchasing.admin_chain","server/src/capabilities.ts","201"
"purchasing.admin_chain","server/src/routes/contractReview.ts","156"
"purchasing.admin_chain","server/src/routes/contractReview.ts","225"
"purchasing.admin_chain","server/src/routes/contractReview.ts","252"
"purchasing.admin_chain","server/src/routes/farFlowdownClauses.ts","28"
"purchasing.admin_chain","server/src/routes/farFlowdownClauses.ts","39"
"purchasing.admin_chain","server/src/routes/farFlowdownClauses.ts","53"
"purchasing.admin_chain","server/src/routes/purchaseRequisitions.ts","129"
"purchasing.admin_chain","server/src/routes/purchaseRequisitions.ts","438"
"purchasing.admin_chain","server/src/routes/purchaseRequisitions.ts","506"
"purchasing.admin_chain","server/src/routes/purchaseRequisitions.ts","513"
"purchasing.admin_chain","server/src/routes/purchaseRequisitions.ts","533"
"purchasing.admin_chain","server/src/routes/purchaseRequisitions.ts","539"
"purchasing.admin_chain","server/src/routes/purchaseRequisitions.ts","548"
"purchasing.approve_po","client/src/pages/EnhancedInventoryMRPPage.tsx","66"
"purchasing.approve_po","server/index.ts","4715"
"purchasing.approve_po","server/index.ts","4922"
"purchasing.approve_po","server/src/capabilities.ts","197"
"purchasing.approve_po","server/src/routes/inventory.ts","1352"
"purchasing.approve_po","server/src/routes/inventory.ts","1360"
"purchasing.approve_po","server/src/routes/purchaseRequisitions.ts","475"
"purchasing.approve_po","server/src/routes/vendorPOs.ts","2648"
"purchasing.approve_requisition","migrations/0128_procurement_section6_supplier_controls.sql","113"
"purchasing.approve_requisition","server/index.ts","4718"
"purchasing.approve_requisition","server/index.ts","4925"
"purchasing.approve_requisition","server/src/capabilities.ts","200"
"purchasing.approve_requisition","server/src/routes/purchaseRequisitions.ts","59"
"purchasing.approve_requisition_buyer","migrations/0128_procurement_section6_supplier_controls.sql","86"
"purchasing.approve_requisition_buyer","migrations/0128_procurement_section6_supplier_controls.sql","100"
"purchasing.approve_requisition_buyer","migrations/0128_procurement_section6_supplier_controls.sql","101"
"purchasing.approve_requisition_buyer","migrations/0128_procurement_section6_supplier_controls.sql","103"
"purchasing.approve_requisition_buyer","migrations/0128_procurement_section6_supplier_controls.sql","119"
"purchasing.approve_requisition_buyer","server/index.ts","4719"
"purchasing.approve_requisition_buyer","server/index.ts","4926"
"purchasing.approve_requisition_buyer","server/index.ts","4973"
"purchasing.approve_requisition_buyer","server/index.ts","4982"
"purchasing.approve_requisition_buyer","server/src/services/procurementControlsService.ts","40"
"purchasing.approve_requisition_executive","migrations/0128_procurement_section6_supplier_controls.sql","88"
